decision,review_notes,id,split,source_line,task_category,flags,instruction,output
,,train-02842-4ff3354e5466,train,2842,knowledge_qa,personal_medical_advice|personal_medical_advice_without_safety_language,我最近总是感觉眼睛干涩、视力模糊，中医有什么方法可以改善这种症状？,根据中医理论，眼睛干涩、视力模糊可能与'目窍失养'有关。建议使用一些具有滋阴养目、明目作用的中药，如枸杞子、菊花等。此外，还可以尝试进行眼部按摩和保持良好的作息习惯。
,,train-02848-a34c5853ffbe,train,2848,knowledge_qa,document_style_output|document_style_task_mismatch,我需要一份关于糖尿病胰岛素依赖性病因与防治策略的文章。,这篇文章主要探讨糖尿病中的胰岛素依赖性，首先介绍胰岛β细胞的退化和功能减弱引发的症状，并详细阐述常见的致病因素。接着深入分析中医调理策略、现代疗法以及饮食、生活方式对病情控制的作用。文章最后提出结合中西医综合治疗的观点以提高患者的生活质量并延缓病情进展，旨在为糖尿病患者提供科学合理的治疗与管理方案。
,,train-02868-5948b8a121cd,train,2868,knowledge_qa,potentially_toxic_herb|toxic_herb_without_safety_language,川乌这种中药有哪些药味？,川乌，即乌头，是中医药中的一味重要药材，其药味主要有辛、苦、温，有大毒。川乌具有祛风除湿、散寒止痛的功效，常用于治疗风寒湿痹、关节疼痛等症，但由于其毒性较大，使用时需严格控制剂量，并遵循医嘱。
,,train-02872-a2642c2f30e0,train,2872,knowledge_qa,medical_advice|medical_advice_without_safety_language|short_output,湿热郁蒸证适合使用哪些中药方剂？,治疗湿热郁蒸证可以使用白虎加桂枝汤合宣痹汤加减。
,,train-02888-a374b19432d8,train,2888,title_generation,potentially_toxic_herb|short_output|title_only_output|toxic_herb_without_safety_language|unverified_research_claim,请根据以下内容生成一个中医文献标题：'探讨中药草乌的药效及其在风湿性疾病中的应用'。,《草乌抗风湿作用及临床应用研究》
,,train-02891-79299cb31b4e,train,2891,title_generation,short_output|title_only_output|unverified_research_claim,请帮我生成一个关于研究川楝子在治疗寒凝气滞证中作用的文献标题。,《川楝子对寒凝气滞证大鼠模型的治疗作用及机制研究》
,,train-02906-c53874b2dd07,train,2906,rewriting_editing,,请根据中医理论，对以下句子进行修改和完善：'精神萎靡，乏力，食欲不振，失眠，腰膝酸软。',精神萎靡、乏力、食欲不振、失眠、腰膝酸软等症状，在中医理论中，可能是由肾阳虚弱、心脾两虚、气血不足等引起的。建议根据具体症状和体质，采用温补肾阳、健脾养心、益气补血等治疗方法。
,,train-02913-6e290849251f,train,2913,knowledge_qa,short_output|title_only_output|title_only_task_mismatch|unverified_research_claim,探讨西瓜霜在咽喉疾病治疗中的应用及作用机制。,《西瓜霜在咽喉疾病治疗中的临床应用与作用机制研究》
,,train-02920-5ce6c840b481,train,2920,title_generation,short_output|title_only_output|unverified_research_claim,我正在进行一项关于中药广藿香的研究，请帮我起一个合适的文献标题。,《广藿香的综合药理作用及其在传统中医药中的应用》
,,train-02923-7abd71ec26d4,train,2923,extraction_classification,latin_text_fragment,请从以下中药中抽取一种具有清热解毒功效的中药：仙鹤草、桑叶、桑白皮。,桑叶（Morus alba）具有清热解毒、凉血止血的功效，可以用于治疗热毒病疮、咽喉肿痛等症状。
,,train-02945-b6c78b1a91bb,train,2945,knowledge_qa,serious_condition|serious_condition_without_safety_language|short_output|unverified_research_claim,探讨鼻咽癌与免疫治疗之间的联系,鼻咽癌中靶向免疫疗法的应用与效果评估
,,train-02947-fe2b73e9d7d5,train,2947,knowledge_qa,vulnerable_population|vulnerable_population_without_safety_language,请简要介绍中医治疗小儿风疹的方法。,中医治疗小儿风疹主要采用清热解毒、疏风散寒的方法，常用的方剂有银翘散、葛根汤等。
,,train-02966-1f182060f1a7,train,2966,knowledge_qa,medical_advice|medical_advice_without_safety_language|personal_medical_advice|personal_medical_advice_without_safety_language,我的皮肤总是很干燥，可以使用哪些中药材进行改善？,您遇到的问题是干燥性皮肤的常见问题，可以从中医角度来调节内因与外用相结合的方式解决。通常可以考虑使用以下药材来辅助改善皮肤状况：
,,train-02976-a8d067daa841,train,2976,knowledge_qa,document_style_output|document_style_task_mismatch|unverified_research_claim,探讨舌发育不全或缺陷在中医学角度的理解及治疗策略。,本研究旨在解析中医学对舌形态、功能的认知以及舌发育问题的病因、辨证分型与相应治疗措施。通过回顾相关理论文献，整理和阐述舌在中医理论中的重要地位及舌的常见病损类型。此外，总结了针对舌发育不全或缺陷的主要诊断依据、治法原则及临床案例。此研究旨在丰富中医药在口腔生理和疾病领域内的理论体系，为临床上解决这一特定问题提供新的思考方向。
,,train-03042-a197134728fc,train,3042,knowledge_qa,medical_advice|medical_advice_without_safety_language|personal_medical_advice|personal_medical_advice_without_safety_language|serious_condition|serious_condition_without_safety_language,我最近被确诊为肺部肿瘤，中医会如何评估病情并推荐治疗？,中医对肺部肿瘤的评估通常侧重于整体辨证论治和五行归类。会考虑患者具体的症状（如咳嗽、胸闷、气短）以及病史、脉象等信息来判断病情。常见的治疗方法包括针灸、草药和食疗调理，以期达到扶正固本、调整阴阳平衡的效果。具体治疗方案需依据中医师对患者具体情况的综合评估而定。
,,train-03044-11847426123e,train,3044,knowledge_qa,document_style_output|document_style_task_mismatch|unverified_research_claim,中医治疗单纯疱疹病毒性角膜炎的研究进展及其作用机制。,本文综述了中医学在治疗单纯疱疹病毒性角膜炎方面的最新研究进展及作用机制。讨论了中药和针灸等非药物疗法对炎症、抗病毒以及促进组织修复的作用，强调了整合西医与中医策略以优化患者预后的可能性。
,,train-03056-a4a1183d524f,train,3056,title_generation,medical_advice|medical_advice_without_safety_language|short_output|title_only_output,请根据以下内容生成一篇关于中医治疗失眠的文献标题：失眠是指经常性的睡眠困难或睡眠质量差，严重影响生活质量。中医治疗失眠注重调和阴阳、养心安神，常用的治疗方法有药物治疗和非药物治疗。,《调和阴阳、养心安神：中医治疗失眠的研究与实践》
,,train-03059-3b01cf99b5cc,train,3059,long_form_generation,placeholder_output|very_short_output,请写一篇关于骨碎补的介绍,略>
,,train-03064-2085b09805d8,train,3064,knowledge_qa,malformed_instruction|unverified_research_claim,关于的研究论文有哪些？,根据提供的中医药实体，搜索相关的中医药研究论文，并提供最近几年的研究成果、数据统计和研究进展等内容。可以采用学术搜索引擎、数据库和期刊网站等渠道来获取相关信息，并汇总成一份简洁明了的文献总结报告。
,,train-03069-57be42ee59cd,train,3069,knowledge_qa,vulnerable_population|vulnerable_population_without_safety_language,中医认为，肝主疏泄，那么肝功能不好可能会导致哪些症状？,在中医理论中，肝主疏泄，若肝功能不好，可能会导致情绪抑郁、胸闷、乳房胀痛、月经不调等症状。此外，肝的疏泄功能还与消化系统有关，肝功能不好可能还会出现食欲不振、消化不良、黄疸等症状。中医治疗时会根据具体症状进行调理，如使用柴胡疏肝散、逍遥散等方剂来疏肝解郁，或者使用茵陈蒿汤等来清热利湿。
,,train-03075-acf4e881dc2a,train,3075,knowledge_qa,duplicate_output,请描述一下中医中“证候”的概念。,中医中的“证候”是指疾病发展过程中某一阶段的病理概括，包括病因、病位、病性和邪正盛衰等方面。它是中医诊断和治疗的基础。
,,train-03099-49507064c006,train,3099,knowledge_qa,potentially_toxic_herb|toxic_herb_without_safety_language,草乌和赤芍都是中药材，那么它们在贮藏方面有何异同？,草乌和赤芍在贮藏方面的要求有所不同。草乌需要置于阴凉、干燥处，避免阳光直射，而赤芍则需要放在通风、干燥处，避免潮湿。
,,train-03134-059a710ce476,train,3134,knowledge_qa,medical_advice|medical_advice_without_safety_language|personal_medical_advice|personal_medical_advice_without_safety_language,我最近经常感到燥热，尤其是鼻子干痛，中医有什么好的方剂推荐吗？,您描述的燥热感及鼻子干痛，在中医上可能属于燥邪伤阴的表现。推荐使用清燥润鼻的方剂，如麦门冬汤或玉屏风散，这些方剂具有滋阴清热、润燥通窍的作用。同时，建议多饮水，保持室内湿度，避免辛辣刺激性食物。
,,train-03145-51172c01737d,train,3145,knowledge_qa,serious_condition,原发性恶性肿瘤的早期症状及相应的中医治疗手段是什么？,中医认为癌症（恶性肿瘤）与气滞、血瘀、痰湿等病理有关，其早期可能伴有疲劳乏力、面色苍白、体重减轻等症状。常用的中医治疗手段包括活血化瘀方剂如桃红四物汤以缓解局部阻塞和营养失衡的问题；使用补肾健脾的方剂如六君子丸以增强体质。但具体的中药选择与剂量应在中医师指导下进行。
,,train-03150-0268648286f4,train,3150,knowledge_qa,personal_medical_advice|personal_medical_advice_without_safety_language,我有失眠的问题，中医有没有什么自然疗法可以试试？,中医对失眠的治疗方法多种多样，可采取针灸、中药汤剂或推拿等自然疗法进行调理。常用的中药材包括安神助眠功效显著的酸枣仁、莲子心和百合等；推荐采用具有平肝熄风、养阴润燥作用的食物如核桃和蜂蜜；此外，适量的日晒可以帮助调节身体时钟。请咨询中医师获得个性化建议，并在专业指导下使用上述方法进行改善失眠症状。
,,train-03162-f3ddc07eb4f1,train,3162,knowledge_qa,medical_advice|medical_advice_without_safety_language,湿热蒸舌证的治疗方法有哪些？,湿热蒸舌证属于湿热病证，治疗可以采用清热利湿、化浊开窍的方剂，如龙胆泻肝汤、三仁汤等。同时，注意饮食调养，少吃辛辣、油腻、甜食等，多吃清淡、易消化的食物。
,,train-03227-f0b14e9f7b10,train,3227,title_generation,short_output|title_only_output|unverified_research_claim,请为关于'砂仁'药理作用的研究生成一个文献标题。,《砂仁对消化系统功能影响的实验研究》
